"","TI","code","age","gender","edu","manage","conhour","contype","lmx","infshare","voice","paysatis","fair","proact","caropp"
"432",2,"IFpaars",18.6389270976616,-0.429848693259972,0.0797799174690512,-0.237276478679505,8.43810178817056,0.195323246217332,0.258539660706098,0.482118294360385,-0.686898211829436,0.630215497478221,0.508296079779917,0.0610729023383767,-0.292755616689592
"433",1.66666666666667,"IFpaars",3.63892709766162,-0.429848693259972,0.0797799174690512,-0.237276478679505,8.43810178817056,0.195323246217332,-0.241460339293902,0.482118294360385,0.313101788170564,-0.369784502521779,-0.179203920220083,0.0610729023383767,-0.292755616689592
"434",1.33333333333333,"IFpaars",-5.36107290233838,-0.429848693259972,0.0797799174690512,-0.237276478679505,8.43810178817056,0.195323246217332,-0.241460339293902,-0.0178817056396148,-0.186898211829436,-0.0364511691884455,-0.304203920220083,1.06107290233838,-0.292755616689592
"435",2.66666666666667,"IFpaars",18.6389270976616,-0.429848693259972,1.07977991746905,-0.237276478679505,8.43810178817056,0.195323246217332,-0.741460339293902,1.48211829436039,-1.93689821182944,0.630215497478221,-0.304203920220083,0.0610729023383767,-0.292755616689592
"436",2.33333333333333,"IFpaars",5.63892709766162,-0.429848693259972,1.07977991746905,-0.237276478679505,8.43810178817056,0.195323246217332,-0.658127005960568,1.48211829436039,-1.43689821182944,-0.369784502521779,-0.491703920220083,0.0610729023383767,-0.292755616689592
"437",1,"IFpaars",26.6389270976616,-0.429848693259972,0.0797799174690512,-0.237276478679505,0.438101788170563,0.195323246217332,-0.0747936726272354,1.48211829436039,0.813101788170564,0.630215497478221,0.195796079779917,1.06107290233838,0.373911049977075
"438",1.66666666666667,"IFpaars",24.6389270976616,-0.429848693259972,0.0797799174690512,0.762723521320495,8.43810178817056,0.195323246217332,-0.0747936726272354,0.982118294360385,-0.936898211829436,0.963548830811554,-0.679203920220083,0.461072902338377,-1.29275561668959
"439",2,"IFpaars",10.6389270976616,-0.429848693259972,0.0797799174690512,-0.237276478679505,8.43810178817056,0.195323246217332,0.425206327372765,1.48211829436039,-0.686898211829436,-0.0364511691884455,0.00829607977991742,-0.138927097661623,0.373911049977075
"440",1,"IFpaars",25.6389270976616,-0.429848693259972,0.0797799174690512,-0.237276478679505,8.43810178817056,0.195323246217332,-0.408127005960568,1.48211829436039,0.063101788170564,-0.703117835855112,-0.554203920220083,-0.138927097661623,0.0405777166437415
"442",4.66666666666667,"IFzwart",-13.3610729023384,0.570151306740027,1.07977991746905,-0.237276478679505,-19.5618982118294,-0.804676753782668,-0.158127005960568,1.48211829436039,-0.936898211829436,-0.703117835855112,-0.0542039202200826,-0.138927097661623,-1.62608895002293
"443",2.66666666666667,"IFzwart",1.63892709766162,0.570151306740027,0.0797799174690512,-0.237276478679505,0.438101788170563,0.195323246217332,0.425206327372765,0.982118294360385,0.813101788170564,-1.70311783585511,-0.741703920220083,0.661072902338376,0.707244383310408
"444",1,"IFzwart",27.6389270976616,0.570151306740027,-2.92022008253095,-0.237276478679505,-11.5618982118294,0.195323246217332,1.2585396607061,0.982118294360385,0.063101788170564,0.296882164144888,0.133296079779917,0.261072902338377,-0.292755616689592
"445",1,"IFzwart",17.6389270976616,0.570151306740027,0.0797799174690512,-0.237276478679505,-11.5618982118294,0.195323246217332,1.2585396607061,1.48211829436039,1.31310178817056,-2.03645116918845,0.133296079779917,-1.53892709766162,0.373911049977075
"446",3.33333333333333,"IFzwart",-11.3610729023384,0.570151306740027,1.07977991746905,-0.237276478679505,-1.56189821182944,-0.804676753782668,0.175206327372765,1.48211829436039,0.813101788170564,-0.369784502521779,-0.116703920220083,-0.338927097661623,0.0405777166437415
"447",2.66666666666667,"IFzwart",24.6389270976616,0.570151306740027,0.0797799174690512,0.762723521320495,-1.56189821182944,0.195323246217332,-0.0747936726272354,1.48211829436039,-0.436898211829436,-0.703117835855112,-0.491703920220083,0.0610729023383767,-0.292755616689592
"448",2,"JXblauw",-8.36107290233838,-0.429848693259972,2.07977991746905,-0.237276478679505,4.43810178817056,0.195323246217332,0.925206327372765,-0.0178817056396148,0.813101788170564,1.29688216414489,1.63329607977992,0.461072902338377,1.70724438331041
"449",1.33333333333333,"JXblauw",-10.3610729023384,-0.429848693259972,-0.920220082530949,-0.237276478679505,8.43810178817056,-0.804676753782668,0.00853966070609813,-2.01788170563961,-0.436898211829436,-0.369784502521779,-0.491703920220083,0.461072902338377,-0.292755616689592
"450",2.33333333333333,"JXblauw",-13.3610729023384,-0.429848693259972,1.07977991746905,-0.237276478679505,8.43810178817056,-0.804676753782668,0.0918729940394316,-2.01788170563961,-0.186898211829436,0.630215497478221,0.0707960797799174,0.0610729023383767,0.707244383310408
"451",1,"JXblauw",-8.36107290233838,-0.429848693259972,2.07977991746905,-0.237276478679505,8.43810178817056,0.195323246217332,0.341872994039431,-1.01788170563961,0.063101788170564,0.296882164144888,-0.304203920220083,0.261072902338377,1.04057771664374
"452",2,"JXblauw",-15.3610729023384,-0.429848693259972,0.0797799174690512,-0.237276478679505,-31.5618982118294,0.195323246217332,-0.158127005960568,-2.51788170563961,-1.43689821182944,-0.369784502521779,-0.116703920220083,0.0610729023383767,-0.292755616689592
"453",2,"JXblauw",15.6389270976616,-0.429848693259972,-3.92022008253095,-0.237276478679505,-27.5618982118294,0.195323246217332,-0.908127005960568,-1.51788170563961,-0.686898211829436,-1.03645116918845,-0.554203920220083,-0.138927097661623,0.373911049977075
"454",2,"JXblauw",2.63892709766162,-0.429848693259972,2.07977991746905,0.762723521320495,8.43810178817056,0.195323246217332,0.00853966070609813,-1.01788170563961,0.063101788170564,0.296882164144888,0.508296079779917,0.261072902338377,-0.626088950022925
"455",2,"JXblauw",-8.36107290233838,-0.429848693259972,2.07977991746905,-0.237276478679505,8.43810178817056,0.195323246217332,0.00853966070609813,-0.517881705639615,0.313101788170564,-0.0364511691884455,-0.241703920220083,-0.138927097661623,0.0405777166437415
"456",2,"JXblauw",-8.36107290233838,-0.429848693259972,2.07977991746905,-0.237276478679505,-0.561898211829437,0.195323246217332,0.925206327372765,-0.0178817056396148,0.813101788170564,1.29688216414489,1.63329607977992,0.461072902338377,1.70724438331041
"457",3.33333333333333,"JXblauw",-2.36107290233838,-0.429848693259972,1.07977991746905,0.762723521320495,8.43810178817056,0.195323246217332,-0.658127005960568,-1.51788170563961,-0.436898211829436,-0.703117835855112,-0.991703920220083,-0.338927097661623,-0.959422283356258
"458",2,"JXbrons",-3.36107290233838,0.570151306740027,2.07977991746905,-0.237276478679505,-19.5618982118294,-0.804676753782668,0.258539660706098,-1.01788170563961,0.813101788170564,-0.369784502521779,0.445796079779917,0.0610729023383767,0.707244383310408
"459",1.66666666666667,"JXbrons",-3.36107290233838,0.570151306740027,2.07977991746905,-0.237276478679505,-13.5618982118294,0.195323246217332,0.175206327372765,0.982118294360385,1.81310178817056,-0.369784502521779,1.00829607977992,0.861072902338377,0.373911049977075
