"","TI","code","age","gender","edu","manage","conhour","contype","lmx","infshare","voice","paysatis","fair","proact","caropp","N","FTEN","FTELY","Council","HR","Levels","Departments","Managers","FB","HR1","HR2","HR3","HR4","HR5","HR6","HR7","HR8","HR9","SB","AB","ce","sp","eo"
"11",2.66666666666667,"ALgeel",-8.36107290233838,-0.429848693259972,1.07977991746905,0.762723521320495,8.43810178817056,0.195323246217332,0.0918729940394316,1.48211829436039,0.313101788170564,0.630215497478221,0.445796079779917,1.06107290233838,-0.959422283356258,-18.2716643741403,-14.4030261348005,-15.5206327372765,-0.170563961485557,-0.440852819807428,-0.667125171939477,0.229023383768913,-1.46354883081155,-0.549518569463549,-0.136176066024759,0.849381017881706,0.171939477303989,-0.149931224209078,-0.539202200825309,0.81292984869326,0.905089408528198,-0.0447042640990372,0.149243466299863,-0.045611610228058,-0.0854341736694678,0.170796722282555,-0.304809052333805,0.648773245819659
"13",2.33333333333333,"ALgrijs",-12.3610729023384,-0.429848693259972,-0.920220082530949,-0.237276478679505,6.43810178817056,0.195323246217332,0.00853966070609813,-2.01788170563961,-1.18689821182944,-0.0364511691884455,-0.241703920220083,0.0610729023383767,-0.626088950022925,-18.2716643741403,-29.4030261348005,-25.5206327372765,-0.170563961485557,0.559147180192572,-2.66712517193948,-3.77097661623109,-2.46354883081155,0.450481430536451,-1.13617606602476,-0.150618982118294,0.171939477303989,-1.14993122420908,-0.539202200825309,-0.18707015130674,-0.0949105914718018,-0.0447042640990372,0.149243466299863,-0.045611610228058,-0.0854341736694678,-0.829203277717445,-0.458655206179958,0.0932176902641038
"14",2.33333333333333,"ALgrijs",-5.36107290233838,-0.429848693259972,-0.920220082530949,0.762723521320495,6.43810178817056,0.195323246217332,-0.0747936726272354,-2.51788170563961,-1.43689821182944,0.296882164144888,-0.304203920220083,0.661072902338376,0.0405777166437415,-18.2716643741403,-29.4030261348005,-25.5206327372765,-0.170563961485557,0.559147180192572,-2.66712517193948,-3.77097661623109,-2.46354883081155,0.450481430536451,-1.13617606602476,-0.150618982118294,0.171939477303989,-1.14993122420908,-0.539202200825309,-0.18707015130674,-0.0949105914718018,-0.0447042640990372,0.149243466299863,-0.045611610228058,-0.0854341736694678,-0.829203277717445,-0.458655206179958,0.0932176902641038
"15",2.33333333333333,"ALgrijs",14.6389270976616,0.570151306740027,-1.92022008253095,-0.237276478679505,-18.5618982118294,0.195323246217332,-0.0747936726272354,1.48211829436039,1.81310178817056,-0.369784502521779,0.383296079779917,-0.538927097661623,-0.292755616689592,-18.2716643741403,-29.4030261348005,-25.5206327372765,-0.170563961485557,0.559147180192572,-2.66712517193948,-3.77097661623109,-2.46354883081155,0.450481430536451,-1.13617606602476,-0.150618982118294,0.171939477303989,-1.14993122420908,-0.539202200825309,-0.18707015130674,-0.0949105914718018,-0.0447042640990372,0.149243466299863,-0.045611610228058,-0.0854341736694678,-0.829203277717445,-0.458655206179958,0.0932176902641038
"16",2,"ALgrijs",-15.3610729023384,0.570151306740027,0.0797799174690512,-0.237276478679505,-26.5618982118294,-0.804676753782668,0.675206327372765,-0.517881705639615,-0.186898211829436,0.296882164144888,0.258296079779917,0.461072902338377,-0.959422283356258,-18.2716643741403,-29.4030261348005,-25.5206327372765,-0.170563961485557,0.559147180192572,-2.66712517193948,-3.77097661623109,-2.46354883081155,0.450481430536451,-1.13617606602476,-0.150618982118294,0.171939477303989,-1.14993122420908,-0.539202200825309,-0.18707015130674,-0.0949105914718018,-0.0447042640990372,0.149243466299863,-0.045611610228058,-0.0854341736694678,-0.829203277717445,-0.458655206179958,0.0932176902641038
"17",1,"ALgrijs",6.63892709766162,0.570151306740027,-0.920220082530949,0.762723521320495,8.43810178817056,0.195323246217332,0.675206327372765,-1.01788170563961,-0.186898211829436,0.630215497478221,0.508296079779917,-0.138927097661623,0.707244383310408,-18.2716643741403,-29.4030261348005,-25.5206327372765,-0.170563961485557,0.559147180192572,-2.66712517193948,-3.77097661623109,-2.46354883081155,0.450481430536451,-1.13617606602476,-0.150618982118294,0.171939477303989,-1.14993122420908,-0.539202200825309,-0.18707015130674,-0.0949105914718018,-0.0447042640990372,0.149243466299863,-0.045611610228058,-0.0854341736694678,-0.829203277717445,-0.458655206179958,0.0932176902641038
"18",1.33333333333333,"ALgrijs",1.63892709766162,-0.429848693259972,-0.920220082530949,-0.237276478679505,0.438101788170563,-0.804676753782668,1.17520632737277,1.48211829436039,1.06310178817056,0.630215497478221,0.570796079779917,1.06107290233838,0.373911049977075,-18.2716643741403,-29.4030261348005,-25.5206327372765,-0.170563961485557,0.559147180192572,-2.66712517193948,-3.77097661623109,-2.46354883081155,0.450481430536451,-1.13617606602476,-0.150618982118294,0.171939477303989,-1.14993122420908,-0.539202200825309,-0.18707015130674,-0.0949105914718018,-0.0447042640990372,0.149243466299863,-0.045611610228058,-0.0854341736694678,-0.829203277717445,-0.458655206179958,0.0932176902641038
"19",2,"ALgrijs",11.6389270976616,0.570151306740027,-1.92022008253095,-0.237276478679505,-11.5618982118294,0.195323246217332,-0.0747936726272354,0.982118294360385,0.813101788170564,-0.369784502521779,-0.0542039202200826,0.261072902338377,-0.626088950022925,-18.2716643741403,-29.4030261348005,-25.5206327372765,-0.170563961485557,0.559147180192572,-2.66712517193948,-3.77097661623109,-2.46354883081155,0.450481430536451,-1.13617606602476,-0.150618982118294,0.171939477303989,-1.14993122420908,-0.539202200825309,-0.18707015130674,-0.0949105914718018,-0.0447042640990372,0.149243466299863,-0.045611610228058,-0.0854341736694678,-0.829203277717445,-0.458655206179958,0.0932176902641038
"20",1,"ALgrijs",11.6389270976616,0.570151306740027,-0.920220082530949,-0.237276478679505,-11.5618982118294,0.195323246217332,0.508539660706098,0.982118294360385,-0.186898211829436,0.963548830811554,-0.0542039202200826,-0.538927097661623,-1.62608895002293,-18.2716643741403,-29.4030261348005,-25.5206327372765,-0.170563961485557,0.559147180192572,-2.66712517193948,-3.77097661623109,-2.46354883081155,0.450481430536451,-1.13617606602476,-0.150618982118294,0.171939477303989,-1.14993122420908,-0.539202200825309,-0.18707015130674,-0.0949105914718018,-0.0447042640990372,0.149243466299863,-0.045611610228058,-0.0854341736694678,-0.829203277717445,-0.458655206179958,0.0932176902641038
"21",1.33333333333333,"ALgrijs",17.6389270976616,0.570151306740027,-0.920220082530949,-0.237276478679505,-31.5618982118294,0.195323246217332,-0.158127005960568,-0.517881705639615,-0.186898211829436,0.630215497478221,0.820796079779917,-0.138927097661623,-2.29275561668959,-18.2716643741403,-29.4030261348005,-25.5206327372765,-0.170563961485557,0.559147180192572,-2.66712517193948,-3.77097661623109,-2.46354883081155,0.450481430536451,-1.13617606602476,-0.150618982118294,0.171939477303989,-1.14993122420908,-0.539202200825309,-0.18707015130674,-0.0949105914718018,-0.0447042640990372,0.149243466299863,-0.045611610228058,-0.0854341736694678,-0.829203277717445,-0.458655206179958,0.0932176902641038
"22",1.33333333333333,"ALgroen",7.63892709766162,-0.429848693259972,0.0797799174690512,-0.237276478679505,6.43810178817056,0.195323246217332,-0.158127005960568,0.482118294360385,-0.436898211829436,0.630215497478221,0.00829607977991742,-0.138927097661623,-0.292755616689592,-26.2716643741403,-16.4030261348005,-14.5206327372765,-0.170563961485557,-0.440852819807428,-0.667125171939477,-1.77097661623109,-2.46354883081155,0.450481430536451,-1.13617606602476,0.849381017881706,1.17193947730399,-1.14993122420908,-0.539202200825309,-0.18707015130674,-0.0949105914718018,0.955295735900963,0.149243466299863,-0.045611610228058,-0.0854341736694678,0.742225293711126,-0.0740398215645737,-0.462337865291452
"23",1,"ALgroen",-8.36107290233838,-0.429848693259972,-0.920220082530949,-0.237276478679505,6.43810178817056,-0.804676753782668,0.925206327372765,1.48211829436039,-0.436898211829436,0.630215497478221,-0.0542039202200826,-0.138927097661623,-0.292755616689592,-26.2716643741403,-16.4030261348005,-14.5206327372765,-0.170563961485557,-0.440852819807428,-0.667125171939477,-1.77097661623109,-2.46354883081155,0.450481430536451,-1.13617606602476,0.849381017881706,1.17193947730399,-1.14993122420908,-0.539202200825309,-0.18707015130674,-0.0949105914718018,0.955295735900963,0.149243466299863,-0.045611610228058,-0.0854341736694678,0.742225293711126,-0.0740398215645737,-0.462337865291452
"24",2,"ALgroen",22.6389270976616,-0.429848693259972,3.07977991746905,-0.237276478679505,6.43810178817056,0.195323246217332,0.0918729940394316,-0.0178817056396148,-0.436898211829436,-0.703117835855112,-0.429203920220083,0.261072902338377,0.0405777166437415,-26.2716643741403,-16.4030261348005,-14.5206327372765,-0.170563961485557,-0.440852819807428,-0.667125171939477,-1.77097661623109,-2.46354883081155,0.450481430536451,-1.13617606602476,0.849381017881706,1.17193947730399,-1.14993122420908,-0.539202200825309,-0.18707015130674,-0.0949105914718018,0.955295735900963,0.149243466299863,-0.045611610228058,-0.0854341736694678,0.742225293711126,-0.0740398215645737,-0.462337865291452
"25",4,"ALindigo",-14.3610729023384,0.570151306740027,0.0797799174690512,-0.237276478679505,-31.5618982118294,0.195323246217332,-0.0747936726272354,-1.01788170563961,-0.686898211829436,0.630215497478221,-0.116703920220083,0.0610729023383767,-1.29275561668959,-24.2716643741403,-22.4030261348005,-20.5206327372765,-0.170563961485557,-0.440852819807428,0.332874828060523,-0.770976616231087,-0.463548830811555,0.450481430536451,-0.136176066024759,-0.150618982118294,0.171939477303989,-1.14993122420908,0.460797799174691,0.81292984869326,-1.0949105914718,-0.0447042640990372,-0.850756533700137,-0.045611610228058,-0.0854341736694678,-0.972060420574588,-0.304809052333805,-1.01789342084701
"26",3,"ALindigo",-19.3610729023384,-0.429848693259972,-0.920220082530949,-0.237276478679505,-31.5618982118294,0.195323246217332,0.258539660706098,-0.517881705639615,-0.186898211829436,-0.0364511691884455,0.133296079779917,0.0610729023383767,-0.292755616689592,-24.2716643741403,-32.4030261348005,-20.5206327372765,-0.170563961485557,-0.440852819807428,0.332874828060523,-0.770976616231087,-0.463548830811555,0.450481430536451,-0.136176066024759,-0.150618982118294,0.171939477303989,-1.14993122420908,0.460797799174691,0.81292984869326,-1.0949105914718,-0.0447042640990372,-0.850756533700137,-0.045611610228058,-0.0854341736694678,-0.972060420574588,-0.304809052333805,-1.01789342084701
"27",1.66666666666667,"ALindigo",-18.3610729023384,-0.429848693259972,-1.92022008253095,-0.237276478679505,-17.5618982118294,-0.804676753782668,0.00853966070609813,-0.517881705639615,0.063101788170564,1.63021549747822,0.133296079779917,-1.13892709766162,-0.292755616689592,-24.2716643741403,-22.4030261348005,-20.5206327372765,-0.170563961485557,-0.440852819807428,0.332874828060523,-0.770976616231087,-0.463548830811555,0.450481430536451,-0.136176066024759,-0.150618982118294,0.171939477303989,-1.14993122420908,0.460797799174691,0.81292984869326,-1.0949105914718,-0.0447042640990372,-0.850756533700137,-0.045611610228058,-0.0854341736694678,-0.972060420574588,-0.304809052333805,-1.01789342084701
"28",2.66666666666667,"ALindigo",-17.3610729023384,-0.429848693259972,-0.920220082530949,0.762723521320495,0.438101788170563,0.195323246217332,0.0918729940394316,-0.517881705639615,-0.186898211829436,1.29688216414489,0.695796079779917,-0.338927097661623,0.707244383310408,-24.2716643741403,-26.4030261348005,-20.5206327372765,-0.170563961485557,-0.440852819807428,0.332874828060523,-0.770976616231087,-0.463548830811555,0.450481430536451,-0.136176066024759,-0.150618982118294,0.171939477303989,-1.14993122420908,0.460797799174691,0.81292984869326,-1.0949105914718,-0.0447042640990372,-0.850756533700137,-0.045611610228058,-0.0854341736694678,-0.972060420574588,-0.304809052333805,-1.01789342084701
"29",2.33333333333333,"ALindigo",-12.3610729023384,0.570151306740027,-0.920220082530949,0.762723521320495,6.43810178817056,0.195323246217332,0.341872994039431,1.48211829436039,1.06310178817056,0.963548830811554,0.508296079779917,0.661072902338376,0.373911049977075,-24.2716643741403,-27.4030261348005,-20.5206327372765,-0.170563961485557,-0.440852819807428,0.332874828060523,-0.770976616231087,-0.463548830811555,0.450481430536451,-0.136176066024759,-0.150618982118294,0.171939477303989,-1.14993122420908,0.460797799174691,0.81292984869326,-1.0949105914718,-0.0447042640990372,-0.850756533700137,-0.045611610228058,-0.0854341736694678,-0.972060420574588,-0.304809052333805,-1.01789342084701
"30",2,"ALindigo",-16.3610729023384,0.570151306740027,1.07977991746905,-0.237276478679505,-31.5618982118294,0.195323246217332,-0.0747936726272354,0.482118294360385,0.563101788170564,0.630215497478221,-0.0542039202200826,0.0610729023383767,1.70724438331041,-24.2716643741403,-32.4030261348005,-20.5206327372765,-0.170563961485557,-0.440852819807428,0.332874828060523,-0.770976616231087,-0.463548830811555,0.450481430536451,-0.136176066024759,-0.150618982118294,0.171939477303989,-1.14993122420908,0.460797799174691,0.81292984869326,-1.0949105914718,-0.0447042640990372,-0.850756533700137,-0.045611610228058,-0.0854341736694678,-0.972060420574588,-0.304809052333805,-1.01789342084701
"31",2,"ALindigo",-17.3610729023384,0.570151306740027,1.07977991746905,-0.237276478679505,-31.5618982118294,-0.804676753782668,-0.0747936726272354,0.482118294360385,0.563101788170564,0.630215497478221,0.195796079779917,0.0610729023383767,-1.29275561668959,-24.2716643741403,-28.4030261348005,-20.5206327372765,-0.170563961485557,-0.440852819807428,0.332874828060523,-0.770976616231087,-0.463548830811555,0.450481430536451,-0.136176066024759,-0.150618982118294,0.171939477303989,-1.14993122420908,0.460797799174691,0.81292984869326,-1.0949105914718,-0.0447042640990372,-0.850756533700137,-0.045611610228058,-0.0854341736694678,-0.972060420574588,-0.304809052333805,-1.01789342084701
"32",1.33333333333333,"ALindigo",-20.3610729023384,-0.429848693259972,-1.92022008253095,0.762723521320495,6.43810178817056,-0.804676753782668,0.591872994039431,-0.0178817056396148,0.063101788170564,1.63021549747822,0.570796079779917,-0.738927097661623,0.707244383310408,-24.2716643741403,-22.4030261348005,-20.5206327372765,-0.170563961485557,-0.440852819807428,0.332874828060523,-0.770976616231087,-0.463548830811555,0.450481430536451,-0.136176066024759,-0.150618982118294,0.171939477303989,-1.14993122420908,0.460797799174691,0.81292984869326,-1.0949105914718,-0.0447042640990372,-0.850756533700137,-0.045611610228058,-0.0854341736694678,-0.972060420574588,-0.304809052333805,-1.01789342084701
"33",1.33333333333333,"ALindigo",-19.3610729023384,0.570151306740027,-1.92022008253095,-0.237276478679505,-15.5618982118294,-0.804676753782668,0.0918729940394316,0.482118294360385,-0.186898211829436,0.963548830811554,0.195796079779917,-0.938927097661623,-0.959422283356258,-24.2716643741403,-25.4030261348005,-20.5206327372765,-0.170563961485557,-0.440852819807428,0.332874828060523,-0.770976616231087,-0.463548830811555,0.450481430536451,-0.136176066024759,-0.150618982118294,0.171939477303989,-1.14993122420908,0.460797799174691,0.81292984869326,-1.0949105914718,-0.0447042640990372,-0.850756533700137,-0.045611610228058,-0.0854341736694678,-0.972060420574588,-0.304809052333805,-1.01789342084701
"34",2,"ALindigo",-15.3610729023384,-0.429848693259972,0.0797799174690512,-0.237276478679505,-31.5618982118294,0.195323246217332,0.925206327372765,-2.01788170563961,-0.936898211829436,0.296882164144888,-0.179203920220083,-0.138927097661623,-2.29275561668959,-24.2716643741403,-31.4030261348005,-20.5206327372765,-0.170563961485557,-0.440852819807428,0.332874828060523,-0.770976616231087,-0.463548830811555,0.450481430536451,-0.136176066024759,-0.150618982118294,0.171939477303989,-1.14993122420908,0.460797799174691,0.81292984869326,-1.0949105914718,-0.0447042640990372,-0.850756533700137,-0.045611610228058,-0.0854341736694678,-0.972060420574588,-0.304809052333805,-1.01789342084701
"35",3.33333333333333,"ALkaki",-6.36107290233838,-0.429848693259972,-0.920220082530949,-0.237276478679505,6.43810178817056,0.195323246217332,0.00853966070609813,-2.51788170563961,-1.18689821182944,-1.03645116918845,-0.429203920220083,-0.938927097661623,-0.292755616689592,-20.2716643741403,-13.4030261348005,-11.5206327372765,-0.170563961485557,-0.440852819807428,2.33287482806052,0.229023383768913,-1.46354883081155,0.450481430536451,-1.13617606602476,-0.150618982118294,0.171939477303989,-0.149931224209078,-0.539202200825309,-0.18707015130674,-0.0949105914718018,-0.0447042640990372,0.149243466299863,-0.045611610228058,-0.0854341736694678,-0.972060420574588,NA,-1.9067823097359
"36",1.66666666666667,"ALkaki",0.638927097661622,-0.429848693259972,-0.920220082530949,0.762723521320495,6.43810178817056,0.195323246217332,-0.408127005960568,-0.517881705639615,0.063101788170564,-1.03645116918845,-0.116703920220083,0.0610729023383767,-0.292755616689592,-20.2716643741403,-13.4030261348005,-11.5206327372765,-0.170563961485557,-0.440852819807428,2.33287482806052,0.229023383768913,-1.46354883081155,0.450481430536451,-1.13617606602476,-0.150618982118294,0.171939477303989,-0.149931224209078,-0.539202200825309,-0.18707015130674,-0.0949105914718018,-0.0447042640990372,0.149243466299863,-0.045611610228058,-0.0854341736694678,-0.972060420574588,NA,-1.9067823097359
"37",2.33333333333333,"ALkaki",-14.3610729023384,-0.429848693259972,-0.920220082530949,-0.237276478679505,6.43810178817056,0.195323246217332,0.175206327372765,1.48211829436039,1.56310178817056,-0.0364511691884455,0.133296079779917,-0.138927097661623,0.373911049977075,-20.2716643741403,-13.4030261348005,-11.5206327372765,-0.170563961485557,-0.440852819807428,2.33287482806052,0.229023383768913,-1.46354883081155,0.450481430536451,-1.13617606602476,-0.150618982118294,0.171939477303989,-0.149931224209078,-0.539202200825309,-0.18707015130674,-0.0949105914718018,-0.0447042640990372,0.149243466299863,-0.045611610228058,-0.0854341736694678,-0.972060420574588,NA,-1.9067823097359
"38",2,"ALkaki",-19.3610729023384,-0.429848693259972,-1.92022008253095,-0.237276478679505,6.43810178817056,-0.804676753782668,-0.0747936726272354,1.48211829436039,1.56310178817056,-0.0364511691884455,-0.0542039202200826,-0.938927097661623,0.707244383310408,-20.2716643741403,-13.4030261348005,-11.5206327372765,-0.170563961485557,-0.440852819807428,2.33287482806052,0.229023383768913,-1.46354883081155,0.450481430536451,-1.13617606602476,-0.150618982118294,0.171939477303989,-0.149931224209078,-0.539202200825309,-0.18707015130674,-0.0949105914718018,-0.0447042640990372,0.149243466299863,-0.045611610228058,-0.0854341736694678,-0.972060420574588,NA,-1.9067823097359
"39",4,"ALkaki",-17.3610729023384,-0.429848693259972,-1.92022008253095,-0.237276478679505,4.43810178817056,0.195323246217332,-0.741460339293902,-0.0178817056396148,0.063101788170564,-0.703117835855112,-0.616703920220083,-0.538927097661623,-1.29275561668959,-20.2716643741403,-13.4030261348005,-11.5206327372765,-0.170563961485557,-0.440852819807428,2.33287482806052,0.229023383768913,-1.46354883081155,0.450481430536451,-1.13617606602476,-0.150618982118294,0.171939477303989,-0.149931224209078,-0.539202200825309,-0.18707015130674,-0.0949105914718018,-0.0447042640990372,0.149243466299863,-0.045611610228058,-0.0854341736694678,-0.972060420574588,NA,-1.9067823097359
"41",1.33333333333333,"ALkaki",-9.36107290233838,-0.429848693259972,-0.920220082530949,0.762723521320495,6.43810178817056,0.195323246217332,0.925206327372765,-0.0178817056396148,0.313101788170564,-0.369784502521779,-0.0542039202200826,0.461072902338377,-0.292755616689592,-20.2716643741403,-13.4030261348005,-11.5206327372765,-0.170563961485557,-0.440852819807428,2.33287482806052,0.229023383768913,-1.46354883081155,0.450481430536451,-1.13617606602476,-0.150618982118294,0.171939477303989,-0.149931224209078,-0.539202200825309,-0.18707015130674,-0.0949105914718018,-0.0447042640990372,0.149243466299863,-0.045611610228058,-0.0854341736694678,-0.972060420574588,NA,-1.9067823097359
"42",2.33333333333333,"ALkaki",-2.36107290233838,-0.429848693259972,-0.920220082530949,0.762723521320495,6.43810178817056,0.195323246217332,0.175206327372765,-0.517881705639615,-0.186898211829436,-0.0364511691884455,-0.116703920220083,0.0610729023383767,0.0405777166437415,-20.2716643741403,-13.4030261348005,-11.5206327372765,-0.170563961485557,-0.440852819807428,2.33287482806052,0.229023383768913,-1.46354883081155,0.450481430536451,-1.13617606602476,-0.150618982118294,0.171939477303989,-0.149931224209078,-0.539202200825309,-0.18707015130674,-0.0949105914718018,-0.0447042640990372,0.149243466299863,-0.045611610228058,-0.0854341736694678,-0.972060420574588,NA,-1.9067823097359
"43",2.66666666666667,"ALkaki",-1.36107290233838,-0.429848693259972,-0.920220082530949,0.762723521320495,6.43810178817056,0.195323246217332,0.0918729940394316,-0.517881705639615,-0.436898211829436,-0.0364511691884455,0.0707960797799174,0.0610729023383767,-0.292755616689592,-20.2716643741403,-13.4030261348005,-11.5206327372765,-0.170563961485557,-0.440852819807428,2.33287482806052,0.229023383768913,-1.46354883081155,0.450481430536451,-1.13617606602476,-0.150618982118294,0.171939477303989,-0.149931224209078,-0.539202200825309,-0.18707015130674,-0.0949105914718018,-0.0447042640990372,0.149243466299863,-0.045611610228058,-0.0854341736694678,-0.972060420574588,NA,-1.9067823097359
